"GEO_ID","NAME","B07011_001E","B07011_001M","B07011_002E","B07011_002M","B07011_003E","B07011_003M","B07011_004E","B07011_004M","B07011_005E","B07011_005M","B07011_006E","B07011_006M"
"id","Geographic Area Name","Estimate!!Median income in the past 12 months --!!Total:","Margin of Error!!Median income in the past 12 months --!!Total:","Estimate!!Median income in the past 12 months --!!Total:!!Same house 1 year ago","Margin of Error!!Median income in the past 12 months --!!Total:!!Same house 1 year ago","Estimate!!Median income in the past 12 months --!!Total:!!Moved within same county","Margin of Error!!Median income in the past 12 months --!!Total:!!Moved within same county","Estimate!!Median income in the past 12 months --!!Total:!!Moved from different county within same state","Margin of Error!!Median income in the past 12 months --!!Total:!!Moved from different county within same state","Estimate!!Median income in the past 12 months --!!Total:!!Moved from different state","Margin of Error!!Median income in the past 12 months --!!Total:!!Moved from different state","Estimate!!Median income in the past 12 months --!!Total:!!Moved from abroad","Margin of Error!!Median income in the past 12 months --!!Total:!!Moved from abroad"
"0500000US19141","O'Brien County, Iowa","30548","1913","30872","1826","31027","12305","24955","8892","25000","22512","16208","407"
"0500000US19143","Osceola County, Iowa","31817","1611","32772","2781","26333","9342","30385","6403","25875","13912","-","**"
"0500000US19145","Page County, Iowa","27928","2287","29112","2028","22051","9963","17817","1944","24046","8765","-","**"
"0500000US19147","Palo Alto County, Iowa","30217","1162","31629","1072","24107","2030","14925","12408","25043","21115","-","**"
"0500000US19149","Plymouth County, Iowa","36509","1209","37562","1535","21788","5459","41208","5763","-","**","-","**"
"0500000US19151","Pocahontas County, Iowa","30587","1181","31448","1206","23125","9050","20125","10021","27727","17832","16500","1947"
"0500000US19153","Polk County, Iowa","36061","427","37983","533","30290","1095","27056","2609","26581","1373","21736","7438"
"0500000US19155","Pottawattamie County, Iowa","31953","576","33247","980","27575","4470","16204","3001","22342","4258","13068","7620"
"0500000US19157","Poweshiek County, Iowa","30154","1969","35160","1630","12023","5279","23833","8147","3044","1234","-","**"
"0500000US19159","Ringgold County, Iowa","29532","1773","29659","1636","30690","7554","24583","14157","24219","16570","-","**"
"0500000US19161","Sac County, Iowa","31386","1230","32286","1439","22560","4306","19615","11679","28523","8019","-","**"
"0500000US19163","Scott County, Iowa","32801","877","33803","1048","30319","1971","23125","5547","24574","6145","16118","12120"
"0500000US19165","Shelby County, Iowa","32322","1373","33175","1745","19148","6277","37857","14809","30938","9426","35833","23690"
"0500000US19167","Sioux County, Iowa","30737","873","31753","943","25064","6099","13125","7677","7033","5180","2,500-","***"
"0500000US19169","Story County, Iowa","23520","915","33031","1735","13307","2345","6431","725","6280","787","13021","7854"
"0500000US19171","Tama County, Iowa","30623","776","31139","852","24318","3930","28214","5542","-","**","14063","10084"
"0500000US19173","Taylor County, Iowa","29178","2342","30182","1755","25417","5119","19659","4146","11346","4540","-","**"
"0500000US19175","Union County, Iowa","27896","1562","30209","1362","16029","9054","13750","11633","-","**","-","**"
"0500000US19177","Van Buren County, Iowa","25755","2019","26372","2316","21214","7592","30000","9711","11250","3014","-","**"
"0500000US19179","Wapello County, Iowa","27905","1258","29378","1263","23250","5934","17917","5417","11121","4424","10167","7494"
"0500000US19181","Warren County, Iowa","39189","1206","41512","1122","25492","3534","31380","5187","30164","7833","-","**"
"0500000US19183","Washington County, Iowa","32270","1146","32500","1540","30357","12308","35573","5707","22163","12841","11434","5187"
"0500000US19185","Wayne County, Iowa","28464","1653","29081","1660","28500","9345","13646","5815","16696","6053","-","**"
"0500000US19187","Webster County, Iowa","25830","1218","27311","1306","21592","2116","11250","4555","16750","7607","-","**"
"0500000US19189","Winnebago County, Iowa","30414","1193","31168","1036","21250","8901","21750","9888","17813","8826","32000","22607"
"0500000US19191","Winneshiek County, Iowa","30273","1244","32362","1277","25109","5761","7378","5268","4815","1141","4458","1867"
"0500000US19193","Woodbury County, Iowa","30541","547","31500","585","24882","3105","13491","3727","20387","2259","2569","1946"
"0500000US19195","Worth County, Iowa","32311","1893","32172","1656","45170","16626","32054","11519","17917","6762","-","**"
"0500000US19197","Wright County, Iowa","30596","1235","30842","1416","30280","11012","25625","11020","21417","5158","44023","6304"
"0500000US20001","Allen County, Kansas","25762","1408","26648","1526","20714","10031","20352","14696","15000","8891","-","**"
"0500000US20003","Anderson County, Kansas","25546","1775","25064","3016","26607","5863","31875","11669","-","**","-","**"
"0500000US20005","Atchison County, Kansas","22503","1689","24224","1815","21740","4679","-","**","5744","1465","-","**"
"0500000US20007","Barber County, Kansas","26147","2792","26475","2914","25625","10612","-","**","15625","9288","-","**"
"0500000US20009","Barton County, Kansas","26586","880","27997","1873","21922","3361","18182","4175","12368","11585","11781","4044"
"0500000US20011","Bourbon County, Kansas","23767","1360","24181","1547","20806","7930","25000","13381","14929","9126","-","**"
"0500000US20013","Brown County, Kansas","26031","1216","27219","1224","18393","2768","16250","8071","22500","21583","-","**"
"0500000US20015","Butler County, Kansas","32402","987","34030","1357","23263","2699","24568","10201","22447","20983","35556","12704"
"0500000US20017","Chase County, Kansas","24442","2873","25355","2811","15288","2651","16136","10110","-","**","-","**"
"0500000US20019","Chautauqua County, Kansas","22456","1699","22383","1788","21875","15886","25893","10288","-","**","-","**"
"0500000US20021","Cherokee County, Kansas","24412","1398","25473","1273","17281","4820","21223","3441","16964","8709","-","**"
"0500000US20023","Cheyenne County, Kansas","26798","2690","27145","2987","17639","8077","26250","7758","29286","9686","-","**"
"0500000US20025","Clark County, Kansas","32045","3048","33047","2874","25833","16794","25357","22962","11250","10554","-","**"
"0500000US20027","Clay County, Kansas","27977","2338","28708","2728","21478","1631","31282","7469","-","**","-","**"
"0500000US20029","Cloud County, Kansas","26492","1732","27200","1940","22679","5896","35556","12777","14583","4609","-","**"
"0500000US20031","Coffey County, Kansas","29788","2159","31920","2869","24779","3989","18393","7255","29141","7486","-","**"
"0500000US20033","Comanche County, Kansas","29181","3113","29569","2993","34107","17573","25583","14581","-","**","-","**"
"0500000US20035","Cowley County, Kansas","26974","1079","28825","1743","20476","4278","14412","5652","13821","2582","18345","3864"
"0500000US20037","Crawford County, Kansas","23064","1136","25902","1070","16463","2585","13470","2113","15500","5406","2,500-","***"
"0500000US20039","Decatur County, Kansas","28254","3423","31419","2152","20337","3356","21667","11250","10917","2394","-","**"
"0500000US20041","Dickinson County, Kansas","26855","1021","27804","1589","21750","10099","14540","4355","35385","19013","25592","23661"
"0500000US20043","Doniphan County, Kansas","25274","2047","27215","2904","25257","7857","12813","7232","9355","5780","-","**"
"0500000US20045","Douglas County, Kansas","26292","734","32498","1336","16339","2016","13767","1998","15944","2986","-","**"
"0500000US20047","Edwards County, Kansas","30531","1462","30900","1402","27708","3439","20417","8489","30250","10708","-","**"
"0500000US20049","Elk County, Kansas","20737","1394","21214","1426","16125","6137","21786","9143","9034","913","-","**"
"0500000US20051","Ellis County, Kansas","26676","1754","32151","2029","18927","1208","8315","1613","12383","8773","2,500-","***"
"0500000US20053","Ellsworth County, Kansas","27225","2532","28935","3124","19899","5349","-","**","30167","23270","-","**"
"0500000US20055","Finney County, Kansas","30650","930","31641","965","25259","4482","19194","11022","25118","8693","6406","876"
"0500000US20057","Ford County, Kansas","29089","1822","30083","1106","25231","3601","24408","1884","21563","9946","28910","3876"
"0500000US20059","Franklin County, Kansas","30681","1052","31351","899","27117","8493","17047","4485","14808","11779","-","**"
"0500000US20061","Geary County, Kansas","30573","1276","31141","2037","29092","3035","32312","5218","25351","2037","33576","9075"
"0500000US20063","Gove County, Kansas","28801","2668","29021","2744","41875","16817","27019","4869","25625","13068","-","**"
"0500000US20065","Graham County, Kansas","26768","2996","27377","3604","-","**","35104","30150","23125","13163","-","**"
"0500000US20067","Grant County, Kansas","33723","2964","34292","3353","-","**","21322","6980","-","**","-","**"
"0500000US20069","Gray County, Kansas","32514","2146","33836","2742","36184","9231","21667","3479","-","**","-","**"
"0500000US20071","Greeley County, Kansas","30542","4022","31364","5450","29063","10641","-","**","-","**","-","**"
"0500000US20073","Greenwood County, Kansas","25421","1699","26286","1797","20804","5878","17188","7463","14500","14255","14000","2176"
"0500000US20075","Hamilton County, Kansas","29909","3831","30750","3488","16979","15235","18571","2045","-","**","13750","365"
"0500000US20077","Harper County, Kansas","26080","2281","27372","2302","21042","6349","16429","13201","18000","11536","-","**"
"0500000US20079","Harvey County, Kansas","30756","1599","31956","1722","25115","5303","-","**","17821","7451","33333","21726"
"0500000US20081","Haskell County, Kansas","28841","2859","28867","2669","31875","9932","25114","11938","30833","5681","-","**"
"0500000US20083","Hodgeman County, Kansas","31348","1868","32083","2564","27500","8027","22679","22146","-","**","-","**"
"0500000US20085","Jackson County, Kansas","30334","1281","31795","1758","16021","4385","23309","4786","27708","19648","-","**"
"0500000US20087","Jefferson County, Kansas","35862","1893","36625","1977","27311","7691","38098","10656","21442","2711","-","**"
"0500000US20089","Jewell County, Kansas","24077","1446","24339","1470","22125","14628","16750","7333","-","**","-","**"
"0500000US20091","Johnson County, Kansas","43408","455","44794","537","41431","1444","28592","2747","38231","3249","14882","10681"
"0500000US20093","Kearny County, Kansas","26867","3344","27658","3067","38750","27737","28929","20106","-","**","-","**"
"0500000US20095","Kingman County, Kansas","31157","1615","31004","1659","36667","2432","25000","10568","29839","2233","-","**"
"0500000US20097","Kiowa County, Kansas","27866","2686","28994","3278","-","**","25455","9121","-","**","-","**"
"0500000US20099","Labette County, Kansas","25772","1009","26440","1137","20807","2456","23500","13584","21133","5967","-","**"
"0500000US20101","Lane County, Kansas","30275","3228","30142","3435","51250","21479","16250","2262","-","**","-","**"
"0500000US20103","Leavenworth County, Kansas","32466","1106","33800","1307","27564","4541","23836","4452","33969","7978","63125","10145"
"0500000US20105","Lincoln County, Kansas","28105","3108","29332","3367","16042","9109","18500","13881","11645","10791","-","**"
"0500000US20107","Linn County, Kansas","27113","1752","27605","1935","20357","6262","24808","15146","20938","6352","-","**"
"0500000US20109","Logan County, Kansas","26898","2392","26952","2964","25804","8803","26902","4168","-","**","-","**"
"0500000US20111","Lyon County, Kansas","26439","1608","29765","1308","20326","4671","6571","936","14790","4754","11574","10345"
"0500000US20113","McPherson County, Kansas","31091","1240","32370","1574","22283","4340","20441","5836","18199","8287","-","**"
"0500000US20115","Marion County, Kansas","25715","1228","26623","1305","18233","3752","23542","8758","-","**","12321","1655"
"0500000US20117","Marshall County, Kansas","29842","1374","30764","772","23137","4282","27601","19450","19938","7058","-","**"
"0500000US20119","Meade County, Kansas","31543","1728","32273","2405","31161","16007","26667","6717","25625","15184","-","**"
"0500000US20121","Miami County, Kansas","36073","1068","36628","1083","22448","9805","31332","9827","21806","10893","-","**"
"0500000US20123","Mitchell County, Kansas","27353","2161","28688","3246","23482","14255","21806","9484","-","**","-","**"
"0500000US20125","Montgomery County, Kansas","24542","1179","25465","1112","18565","4472","22321","7443","20640","4750","-","**"
"0500000US20127","Morris County, Kansas","30533","1662","31021","1673","22838","7284","36477","7016","21071","8771","-","**"
"0500000US20129","Morton County, Kansas","28843","2724","29795","2991","20750","13845","40000","14657","3929","569","-","**"
"0500000US20131","Nemaha County, Kansas","30556","1399","31330","1487","24625","7002","24940","5786","18860","4211","-","**"
"0500000US20133","Neosho County, Kansas","26323","1249","26776","1490","25740","2801","16250","13457","20329","13291","-","**"
"0500000US20135","Ness County, Kansas","30362","2901","30532","2152","34063","14830","-","**","17917","10964","-","**"
"0500000US20137","Norton County, Kansas","23436","2287","27952","3214","20174","5056","5000","2530","20667","5462","-","**"
"0500000US20139","Osage County, Kansas","28478","1716","30187","1485","23494","4844","19607","7914","19236","9226","25417","22018"
"0500000US20141","Osborne County, Kansas","27770","4203","30205","2423","17731","1964","27917","11075","27188","15824","-","**"
"0500000US20143","Ottawa County, Kansas","30751","845","31055","880","26250","6194","27857","16296","14167","1963","-","**"
"0500000US20145","Pawnee County, Kansas","24658","3373","25944","2492","23333","10318","15650","10893","-","**","-","**"
"0500000US20147","Phillips County, Kansas","26056","1623","26561","1442","21296","2394","21250","4889","29808","10190","-","**"
"0500000US20149","Pottawatomie County, Kansas","34454","2036","35186","1879","33333","11707","26484","11329","24412","17119","-","**"
"0500000US20151","Pratt County, Kansas","27764","2171","27660","1905","33162","3945","21434","4676","-","**","-","**"
"0500000US20153","Rawlins County, Kansas","27957","2542","28018","2346","31771","10397","24219","22805","25208","9456","-","**"
"0500000US20155","Reno County, Kansas","26565","725","28124","970","19784","3429","18725","3348","19580","2503","25854","7497"
"0500000US20157","Republic County, Kansas","28486","2297","28544","2456","22143","11925","28125","6925","31394","5670","-","**"
"0500000US20159","Rice County, Kansas","26515","2471","27987","2941","23125","17599","18024","7932","15438","8115","-","**"
"0500000US20161","Riley County, Kansas","23025","806","25887","1085","17064","2205","10879","2684","21990","6504","20153","6942"
"0500000US20163","Rooks County, Kansas","26245","891","26823","997","23125","5040","-","**","-","**","-","**"
"0500000US20165","Rush County, Kansas","27188","2965","28255","3586","30500","26201","15455","3349","25536","2192","-","**"
"0500000US20167","Russell County, Kansas","22825","2225","23306","2393","15240","5194","26771","8250","11538","5911","-","**"
"0500000US20169","Saline County, Kansas","29229","1141","30124","798","26610","2230","24167","7325","16319","3134","-","**"
"0500000US20171","Scott County, Kansas","30737","6895","32209","8794","27864","5968","32083","10384","75921","923","-","**"
"0500000US20173","Sedgwick County, Kansas","30468","274","31767","330","25269","834","18310","2846","22321","1744","11505","3790"
"0500000US20175","Seward County, Kansas","27166","1917","28060","2022","27019","11172","-","**","22904","13908","-","**"
"0500000US20177","Shawnee County, Kansas","31826","515","33090","832","23442","2612","23434","2174","20842","2354","11688","8423"
"0500000US20179","Sheridan County, Kansas","32220","2543","33852","3898","-","**","6797","5336","46786","12032","19205","13475"
"0500000US20181","Sherman County, Kansas","27415","4846","27370","5608","30266","4710","-","**","-","**","-","**"
"0500000US20183","Smith County, Kansas","25739","1426","26231","1510","20500","8308","20625","4869","-","**","-","**"
"0500000US20185","Stafford County, Kansas","28120","1405","29448","1884","18438","9563","22411","10040","14063","1719","-","**"
"0500000US20187","Stanton County, Kansas","32121","6497","32180","6732","44479","24665","2,500-","***","13500","770","-","**"
"0500000US20189","Stevens County, Kansas","29191","3884","28000","3575","-","**","-","**","38750","23172","-","**"
"0500000US20191","Sumner County, Kansas","29526","1444","30559","1116","25028","7889","24205","5173","25354","5812","11371","451"
"0500000US20193","Thomas County, Kansas","29763","2411","32334","2495","-","**","12765","8501","4291","2614","-","**"
"0500000US20195","Trego County, Kansas","32477","4893","34149","5226","28214","7343","31429","26206","14500","8511","-","**"
"0500000US20197","Wabaunsee County, Kansas","31168","1552","31648","1925","22143","12309","30799","4988","26369","8898","48125","38695"
"0500000US20199","Wallace County, Kansas","31675","2516","31080","2752","33250","2020","37938","12869","-","**","-","**"
"0500000US20201","Washington County, Kansas","28288","2453","29284","2664","22250","13782","16250","8005","-","**","-","**"
"0500000US20203","Wichita County, Kansas","30813","4515","31319","4543","24000","5713","-","**","-","**","-","**"
"0500000US20205","Wilson County, Kansas","25522","1428","26349","1373","15662","4328","19707","2882","-","**","-","**"
"0500000US20207","Woodson County, Kansas","22845","2231","23602","2403","-","**","20000","4769","-","**","-","**"
"0500000US20209","Wyandotte County, Kansas","26878","443","27110","481","24490","2626","31452","2493","24287","2705","14091","8439"
"0500000US21001","Adair County, Kentucky","19277","1938","20214","1446","14275","2585","7196","2901","21486","7446","-","**"
"0500000US21003","Allen County, Kentucky","22110","1224","22234","1765","20417","6351","26250","13075","20673","9770","-","**"
"0500000US21005","Anderson County, Kentucky","31028","1615","33024","2318","22397","5561","22353","4171","78523","32129","11125","10102"
"0500000US21007","Ballard County, Kentucky","25285","1715","25828","1270","20503","6971","27750","21597","-","**","-","**"
"0500000US21009","Barren County, Kentucky","22266","1096","23040","1645","17068","4624","21281","4679","11574","5266","-","**"
"0500000US21011","Bath County, Kentucky","24636","2481","25761","2516","20361","8091","11214","8263","24821","21815","-","**"
"0500000US21013","Bell County, Kentucky","15563","903","15963","999","13189","3291","12358","3355","9250","6788","-","**"
"0500000US21015","Boone County, Kentucky","36732","920","38196","1139","31285","2993","29252","5525","29375","5872","63722","32302"
"0500000US21017","Bourbon County, Kentucky","26389","1816","27344","2308","21679","7100","16574","8167","40242","19805","-","**"
"0500000US21019","Boyd County, Kentucky","25178","1000","25681","1031","16899","2317","24583","17418","26415","2248","-","**"
"0500000US21021","Boyle County, Kentucky","24245","1257","25844","1479","17162","4611","18135","3876","11064","5559","-","**"
"0500000US21023","Bracken County, Kentucky","25861","3333","26113","3515","21375","20870","35938","20443","12708","3236","-","**"
"0500000US21025","Breathitt County, Kentucky","15934","1615","16695","1670","12250","7355","8750","4376","8036","2171","-","**"
"0500000US21027","Breckinridge County, Kentucky","23373","2266","24001","2408","21765","6466","16991","13507","17639","6611","-","**"
"0500000US21029","Bullitt County, Kentucky","31348","617","31456","608","25519","4822","34659","6876","36680","16717","30556","16939"
"0500000US21031","Butler County, Kentucky","24598","1978","25096","1681","15655","4082","25861","5084","6806","6155","-","**"
"0500000US21033","Caldwell County, Kentucky","26292","2121","26444","2091","30144","10416","25875","23394","13125","8520","-","**"
"0500000US21035","Calloway County, Kentucky","20899","934","22588","1302","15060","3458","9631","5154","12273","3670","-","**"
"0500000US21037","Campbell County, Kentucky","32375","951","33704","1430","32258","4345","21354","2290","27764","6455","-","**"
"0500000US21039","Carlisle County, Kentucky","25721","1740","25727","1941","27292","5739","14861","13287","-","**","-","**"
"0500000US21041","Carroll County, Kentucky","22711","2424","25498","2467","14125","4134","17740","6100","21563","12468","-","**"
"0500000US21043","Carter County, Kentucky","19272","1438","19825","1483","15288","5344","10572","6215","9148","8079","26141","773"
"0500000US21045","Casey County, Kentucky","19094","1927","20166","1781","12458","2460","20625","16215","13196","1257","-","**"
"0500000US21047","Christian County, Kentucky","26667","707","27039","713","24492","4941","20591","4774","25781","2162","33411","2296"
"0500000US21049","Clark County, Kentucky","27322","1467","27599","1943","26007","6401","26511","4261","26392","19824","-","**"
"0500000US21051","Clay County, Kentucky","16369","1057","16616","1046","16384","2345","9349","5189","9844","7128","-","**"
"0500000US21053","Clinton County, Kentucky","19275","1568","19525","1646","9133","665","26563","14406","25406","20669","-","**"
"0500000US21055","Crittenden County, Kentucky","22431","1726","23898","2030","14315","2956","13542","8274","-","**","-","**"
"0500000US21057","Cumberland County, Kentucky","18583","2555","19596","3480","16429","2426","11607","9944","-","**","-","**"
"0500000US21059","Daviess County, Kentucky","27831","1083","29317","1208","22000","3341","18438","2239","28417","10634","-","**"
"0500000US21061","Edmonson County, Kentucky","21545","2615","22661","2590","17167","12484","21420","7211","7292","2977","-","**"
"0500000US21063","Elliott County, Kentucky","16880","2071","17203","2361","-","**","-","**","58396","484","-","**"
"0500000US21065","Estill County, Kentucky","18707","1946","19015","2065","10150","5026","31807","14613","-","**","-","**"
"0500000US21067","Fayette County, Kentucky","30181","401","33374","790","22389","1179","16110","1992","17264","4559","16563","6915"
"0500000US21069","Fleming County, Kentucky","23978","1309","24235","1231","21500","12864","30134","17038","16053","907","-","**"
"0500000US21071","Floyd County, Kentucky","18188","1688","19192","1897","13354","3022","9737","7341","14583","12881","-","**"
"0500000US21073","Franklin County, Kentucky","32347","973","34965","1515","25298","2379","27309","6994","14973","8875","18889","7864"
"0500000US21075","Fulton County, Kentucky","20198","1559","20922","1530","17083","8176","6861","2908","11786","11599","-","**"
"0500000US21077","Gallatin County, Kentucky","25496","2513","25962","2507","22863","5522","24853","9997","-","**","-","**"
"0500000US21079","Garrard County, Kentucky","25436","1477","26434","1557","16641","1646","26635","7076","12197","12119","-","**"
"0500000US21081","Grant County, Kentucky","26185","1420","26402","1983","23216","3737","27441","5760","-","**","-","**"
"0500000US21083","Graves County, Kentucky","24822","1533","25506","1198","20000","4415","21610","6940","24231","5110","10536","8778"
"0500000US21085","Grayson County, Kentucky","23040","1435","22929","1513","25592","5640","23750","8516","18750","15191","-","**"
"0500000US21087","Green County, Kentucky","19829","1335","19938","1394","21776","7619","12255","9780","27604","22929","-","**"
"0500000US21089","Greenup County, Kentucky","25769","1291","26649","1281","19173","4869","17260","6198","20979","4013","-","**"
"0500000US21091","Hancock County, Kentucky","29008","2470","29085","2493","22386","19915","21641","20518","35045","29002","-","**"
"0500000US21093","Hardin County, Kentucky","30512","695","31405","803","25015","3419","25125","3884","31806","5536","41696","14238"
"0500000US21095","Harlan County, Kentucky","17709","1161","17942","1348","15375","4567","16172","6094","28125","13624","15156","14028"
"0500000US21097","Harrison County, Kentucky","24369","2064","25893","1971","14777","7009","13202","2716","25588","13565","-","**"
"0500000US21099","Hart County, Kentucky","21428","1439","21275","1586","16034","5824","26071","5682","30568","12905","30500","26927"
"0500000US21101","Henderson County, Kentucky","26733","1230","27615","1567","23202","4871","8909","1319","16458","15060","31012","3471"
"0500000US21103","Henry County, Kentucky","25639","1456","26921","1560","18317","2857","24808","4305","20048","12407","-","**"
"0500000US21105","Hickman County, Kentucky","23460","2271","24036","2067","15882","5370","8438","6085","13380","6846","-","**"
"0500000US21107","Hopkins County, Kentucky","26085","1412","26615","1555","20588","4555","21560","3166","16806","8411","-","**"
"0500000US21109","Jackson County, Kentucky","20182","2113","20486","1961","13100","6785","14118","8383","41225","40565","-","**"
"0500000US21111","Jefferson County, Kentucky","31170","217","31949","261","26544","715","22304","2243","26277","1847","15940","4011"
"0500000US21113","Jessamine County, Kentucky","27057","930","28857","1923","18500","6741","19573","5035","14981","3965","-","**"
"0500000US21115","Johnson County, Kentucky","20254","1411","20841","1559","19870","2794","10821","6277","15242","10837","46711","16959"
"0500000US21117","Kenton County, Kentucky","32892","896","34458","1102","27213","2009","29666","2583","29151","3337","13333","13046"
"0500000US21119","Knott County, Kentucky","16796","846","17375","1125","11786","8408","9320","3101","15063","10073","-","**"
"0500000US21121","Knox County, Kentucky","17124","925","17143","1044","20195","5847","15703","3653","9327","7237","-","**"
"0500000US21123","Larue County, Kentucky","23997","1740","24826","1841","18482","9717","14871","2782","20143","13860","-","**"
"0500000US21125","Laurel County, Kentucky","22721","1291","22947","1346","21487","3272","20744","5943","23594","20721","-","**"
"0500000US21127","Lawrence County, Kentucky","19610","1836","19609","1984","18625","4115","-","**","-","**","-","**"
"0500000US21129","Lee County, Kentucky","16665","2326","17161","2442","13667","3525","10455","6286","37917","950","-","**"
"0500000US21131","Leslie County, Kentucky","17902","2472","17779","2754","20564","7274","-","**","-","**","-","**"
"0500000US21133","Letcher County, Kentucky","19483","1573","19624","1630","17385","6193","13702","6854","-","**","-","**"
"0500000US21135","Lewis County, Kentucky","20316","1899","20792","1694","8817","1939","22039","12967","21944","16479","-","**"
"0500000US21137","Lincoln County, Kentucky","23142","1356","23079","1558","22418","8383","23969","2480","15000","11373","-","**"
"0500000US21139","Livingston County, Kentucky","24648","3069","25647","2064","15568","9801","15656","4321","-","**","-","**"
"0500000US21141","Logan County, Kentucky","26673","1601","26875","1673","25880","8566","21005","2745","27917","8955","-","**"
"0500000US21143","Lyon County, Kentucky","23580","2899","23945","2938","-","**","11250","11114","30625","21547","-","**"
"0500000US21145","McCracken County, Kentucky","26221","940","27067","1040","20714","1310","19664","2516","24891","22888","-","**"
"0500000US21147","McCreary County, Kentucky","15671","1512","16256","1431","11250","5622","10924","3891","7333","5969","-","**"
"0500000US21149","McLean County, Kentucky","29536","3181","30744","2589","27639","12779","12560","3394","28378","8461","-","**"
"0500000US21151","Madison County, Kentucky","22905","1059","26334","914","16889","1738","9447","1403","16735","7878","-","**"
"0500000US21153","Magoffin County, Kentucky","16946","1885","16967","1964","16818","4316","12143","10391","27992","7664","-","**"
"0500000US21155","Marion County, Kentucky","23359","1419","23938","1342","17656","6556","22550","13026","20263","5586","-","**"
"0500000US21157","Marshall County, Kentucky","27833","1935","27950","2007","27226","10194","26895","5922","25179","15683","-","**"
"0500000US21159","Martin County, Kentucky","22992","2149","23610","2458","16389","14716","-","**","21579","9644","-","**"
"0500000US21161","Mason County, Kentucky","24944","1685","25723","1858","14759","5313","19914","13174","15789","15117","26346","205"
"0500000US21163","Meade County, Kentucky","29352","1766","29079","2089","28611","7239","27000","11782","35671","10253","50417","48648"
"0500000US21165","Menifee County, Kentucky","23848","4021","23447","4248","30439","13436","-","**","-","**","-","**"
"0500000US21167","Mercer County, Kentucky","27340","2638","30008","2964","20897","4687","27958","10685","26250","23383","-","**"
"0500000US21169","Metcalfe County, Kentucky","19767","2658","20333","2676","12500","3400","13500","4474","21964","9881","-","**"
"0500000US21171","Monroe County, Kentucky","20677","1421","21031","1449","16811","4076","15993","4803","-","**","27000","8888"
"0500000US21173","Montgomery County, Kentucky","24173","2219","26129","2064","18232","8644","14425","3560","16104","1292","-","**"
"0500000US21175","Morgan County, Kentucky","20952","1104","21479","1136","18523","2429","19464","3644","-","**","-","**"
"0500000US21177","Muhlenberg County, Kentucky","20938","1420","21373","1598","20281","4744","15994","2451","-","**","-","**"
"0500000US21179","Nelson County, Kentucky","30824","942","31367","1112","26602","1991","30056","2439","22794","14428","-","**"
"0500000US21181","Nicholas County, Kentucky","21681","2677","23036","3452","10052","2374","18917","5091","18162","16524","-","**"
"0500000US21183","Ohio County, Kentucky","23272","1540","23247","1507","21299","6124","25000","7319","41172","11178","-","**"
"0500000US21185","Oldham County, Kentucky","41157","996","42292","1134","35616","5044","30094","4420","40387","5121","-","**"
"0500000US21187","Owen County, Kentucky","24982","2622","25418","2954","17500","4150","25391","5164","24224","766","-","**"
"0500000US21189","Owsley County, Kentucky","17266","2271","17225","2428","-","**","11875","8348","-","**","-","**"
"0500000US21191","Pendleton County, Kentucky","26522","2040","27347","2598","21985","15838","17153","10726","-","**","-","**"
"0500000US21193","Perry County, Kentucky","21114","1371","21676","1425","14700","3501","10680","3284","-","**","-","**"
"0500000US21195","Pike County, Kentucky","20813","863","21409","808","15371","5713","13486","2058","20091","12907","12422","9586"
"0500000US21197","Powell County, Kentucky","21237","2309","22486","2741","12126","2708","-","**","17917","5435","-","**"
"0500000US21199","Pulaski County, Kentucky","21765","896","22367","1137","16392","6753","18811","3554","16789","7636","22337","11936"
"0500000US21201","Robertson County, Kentucky","26864","3703","27952","3968","9375","2563","-","**","-","**","-","**"
"0500000US21203","Rockcastle County, Kentucky","19607","1470","20126","1729","11500","6246","19213","5791","-","**","-","**"
"0500000US21205","Rowan County, Kentucky","18303","1071","19777","1294","17985","6894","7508","2531","6461","2293","-","**"
"0500000US21207","Russell County, Kentucky","21066","1222","21576","1245","19183","4831","13236","2584","17250","4279","-","**"
"0500000US21209","Scott County, Kentucky","33307","1625","34667","1686","30702","2296","31163","4239","30755","4088","-","**"
"0500000US21211","Shelby County, Kentucky","30536","950","30364","1151","32387","2372","33322","5581","16221","4681","-","**"
"0500000US21213","Simpson County, Kentucky","26604","1233","26947","1240","23155","19064","20494","12377","31176","29926","-","**"
"0500000US21215","Spencer County, Kentucky","36253","2366","37518","2655","27813","13182","27724","4935","49643","18774","20972","7796"
"0500000US21217","Taylor County, Kentucky","21871","1545","24211","2147","16104","5523","16875","7130","15184","3995","-","**"
"0500000US21219","Todd County, Kentucky","26469","2040","26484","2096","19948","9310","-","**","26250","9738","43285","6405"
"0500000US21221","Trigg County, Kentucky","27365","2061","27777","2472","29583","12202","18438","9301","25000","10523","-","**"
"0500000US21223","Trimble County, Kentucky","27088","3291","27471","3637","19620","3185","33309","10176","-","**","-","**"
"0500000US21225","Union County, Kentucky","25799","1628","27095","2677","23137","5883","11964","10895","9087","2359","-","**"
"0500000US21227","Warren County, Kentucky","25057","724","29572","991","18253","2240","10262","2047","12626","2617","11589","5457"
"0500000US21229","Washington County, Kentucky","26102","1358","26694","1657","25912","3581","20706","9491","-","**","-","**"
"0500000US21231","Wayne County, Kentucky","19356","1220","19766","1261","10417","6654","10417","4314","-","**","-","**"
