,fips,emp_combined,merchants_all,spend_all
1076,17063,,,0.04416628572222221
1077,17067,,,-0.04314615548441268
1078,17073,,,-0.10012365078158736
1079,17077,,,-0.17296104102285706
1080,17083,,,-0.09101110161714918
1081,17091,,,0.1503631206882222
1082,17095,,,-0.15307262801184127
1083,17107,,,-0.1246002890380636
1084,17109,,,0.0024546348694920407
1085,17117,,,0.0403558537313016
1086,17123,,,-0.1357940950031747
1087,17125,,,0.02196530159209521
1088,17129,,,0.013038774297492037
1089,17131,,,-0.056449143761333365
1090,17133,,,0.014741260329244454
1091,17135,,,0.004178590323872998
1092,17137,,,-0.060826034877523805
1093,17147,,,-0.10508454155597144
1094,17149,,,0.03615468906371431
1095,17157,,,0.0937961013009524
1096,17171,,,0.05414323824282541
1097,17173,,,-0.029839683562796863
1098,17185,,,0.12752406374761902
1099,17187,,,-0.09056909522104767
1100,17195,,,-0.07551916794863492
1101,17203,,,-0.11161550134599997
1102,18019,,,-0.10305628596158732
1103,18029,,,-0.1450061139390477
1104,18031,,,-0.09763589200663489
1105,18051,,,0.059866726886158725
1106,18077,,,0.06121516151390479
1107,18079,,,-0.08152211734066674
1108,18087,,,-0.057792155744127
1109,18113,,,-0.05854019014539679
1110,18129,,,-0.02331186998212697
1111,18143,,,-0.08966267299111116
1112,18147,,,-0.08428647589841275
1113,18151,,,-0.11172933325888883
1114,18173,,,0.017727939791682544
1115,18183,,,-0.2523549525349207
1116,19011,,,-0.11929266703269834
1117,19015,,,-0.10933845745574607
1118,19017,,,-0.0854558128196508
1119,19019,,,-0.06411152420228575
1120,19023,,,0.05672691957269836
1121,19029,,,-0.010606850095907942
1122,19031,,,0.02925196734857141
1123,19033,,,-0.16878570804034923
1124,19047,,,-0.1291719051565079
1125,19059,,,-0.2210217454536508
1126,19085,,,-0.062126432649555495
1127,19087,,,-0.2427535553603176
1128,19097,,,-0.024002563109549187
1129,19099,,,-0.22932167959460303
1130,19105,,,-0.0045649854073015125
1131,19111,,,-0.1722520630517459
1132,19115,,,-0.06013672066752386
1133,19121,,,-0.01854435543803179
1134,19125,,,-0.12000405096701594
1135,19127,,,-0.2501129325533334
1136,19139,,,0.09216888838126987
1137,19149,,,-0.08903150468971428
1138,19163,,,-0.0204273087907302
1139,19171,,,-0.3476502219590474
1140,19179,,,-0.18936676140984116
1141,19181,,,-0.1797893962603174
1142,19187,,,-0.301812063078222
1143,20015,,,-0.07793146029269842
1144,20041,,,0.025937917310476188
1145,20051,,,-0.1828011427479364
1146,20079,,,-0.04686386670539683
1147,20085,,,-0.041735158422603204
1148,20099,,,0.0004603523039238114
1149,20111,,,-0.2976872062260317
1150,20113,,,-0.1862658418898412
1151,20123,,,-0.03343425408603176
1152,20125,,,-0.1388348191593968
1153,20139,,,-0.18096150205838077
1154,20149,,,-0.15977712939847616
1155,20151,,,-0.2515616956844762
1156,20153,,,0.0031856445452698437
1157,20169,,,-0.21550641322126976
1158,20175,,,-0.06632858261304128
1159,20193,,,0.026894968300349216
1160,21005,,,-0.1759748764165079
1161,21017,,,0.06401180472672699
1162,21027,,,-0.06244060664174606
1163,21029,,,-0.12130188278285718
1164,21033,,,0.09469294647523814
1165,21043,,,-0.052627056889841255
1166,21049,,,0.04661092058285715
1167,21059,,,0.026812730300952384
1168,21063,,,-0.057865737970869864
1169,21069,,,-0.030305079365079358
1170,21091,,,0.04884938702790476
1171,21097,,,0.031235676906669844
1172,21101,,,0.03020326982914284
1173,21107,,,0.10352369787396828
1174,21109,,,-0.36960546076539685
1175,21113,,,-0.03173043456663808
1176,21125,,,-0.08633993359917452
1177,21151,,,-0.019695682688634943
1178,21155,,,-0.059675304765174624
1179,21173,,,-0.007684688736825397
1180,21181,,,-0.014943022466920646
1181,21183,,,-0.04281356851911114
1182,21205,,,0.013256438362222225
1183,21225,,,0.045036733489555565
1184,21227,,,-0.15038914254952385
1185,21229,,,0.02873911109206347
1186,21233,,,-0.03274852719307937
1187,21239,,,-0.0943420952180952
1188,22001,,,-0.11065876203333325
1189,22003,,,0.16550192372660325
1190,22005,,,0.025491777608888877
1191,22007,,,0.01593988848815239
1192,22011,,,0.06364192998571429
1193,22025,,,0.09449764096968255
1194,22031,,,-0.05032805696536509
1195,22037,,,0.04732037437873017
1196,22039,,,-0.1724357458311111
1197,22043,,,0.06781224431298415
1198,22045,,,-0.0278197745052381
1199,22057,,,-0.028782148621301618
1200,22059,,,-0.04761394571806346
1201,22069,,,0.1250251554313651
1202,22089,,,-7.01637873012723e-06
1203,22093,,,-0.16555631143898417
1204,22095,,,-0.1274574919355557
1205,22097,,,-0.16845619018603167
1206,22099,,,-0.0029915434051999744
1207,22101,,,0.005237136652317455
1208,22103,,,-0.05304981679177783
1209,22113,,,-0.07913160965329204
1210,22115,,,-0.07279475222212696
1211,22121,,,-0.21496140975396813
1212,23015,,,0.042799533339333326
1213,23023,,,-0.05369066049092064
1214,23025,,,0.09763477466193655
1215,24001,,,0.09408508244882541
1216,24011,,,-0.22423939112561891
1217,24023,,,-0.02548474277463496
1218,24037,,,-0.0667401549841587
1219,24047,,,-0.04486048194753649
1220,26001,,,0.017368352008222218
1221,26007,,,-0.04314834475825716
1222,26017,,,-0.01540336800447618
1223,26029,,,-0.1513272162376825
1224,26031,,,0.006259362194666682
1225,26033,,,-0.023354857252063516
1226,26041,,,0.09118028882384127
1227,26043,,,-0.09244194235520643
1228,26057,,,0.13365737459679353
1229,26061,,,0.061481006298698425
1230,26069,,,-0.06622406231809205
1231,26071,,,0.07521390453555557
1232,26089,,,-0.14302079358349198
1233,26109,,,-0.09255415864952382
1234,26129,,,0.05448060578911106
1235,26141,,,0.03770278717812697
1236,26143,,,-0.07577486983930158
1237,26147,,,-0.07337717429555556
1238,26155,,,0.06577098405682542
1239,26157,,,0.009000828528476196
1240,26159,,,0.02464241767587299
1241,27001,,,-0.12391288791396828
1242,27005,,,0.026376463407523833
1243,27007,,,-0.09986021893844442
1244,27013,,,-0.07139920039269838
1245,27015,,,-0.05207941876733333
1246,27017,,,-0.004712533250920621
1247,27019,,,-0.09946087016825396
1248,27021,,,-0.24425869215958723
1249,27023,,,-0.09600117791622223
1250,27031,,,-0.12738079387904755
1251,27033,,,0.08442869806761906
1252,27039,,,-0.04774578361584129
1253,27043,,,0.016171129447968266
1254,27045,,,-0.0894410030224762
1255,27047,,,-0.040531377769301574
1256,27049,,,-0.14722161955904758
1257,27055,,,-0.0402312701492063
1258,27057,,,-0.12680155786955594
1259,27059,,,-0.1084698224676191
1260,27061,,,-0.0856864064707302
1261,27063,,,0.05230448567203176
1262,27065,,,-0.122663758467365
1263,27071,,,-0.06065434957619047
1264,27073,,,0.005929552193619053
1265,27075,,,-0.17531103538196824
1266,27079,,,-0.1316836667126666
1267,27083,,,-0.14224873902603175
1268,27085,,,-0.17889085687079367
1269,27089,,,0.10358405945526983
1270,27093,,,-0.11472838065587314
1271,27095,,,-0.03527123705577461
1272,27097,,,-0.13833648240660304
1273,27099,,,0.012913561938666666
1274,27103,,,-0.09198333294380946
1275,27105,,,-0.0005459967492381022
1276,27107,,,0.03744479367587301
1277,27111,,,0.009089916707263498
1278,27113,,,-0.03194732080923811
1279,27119,,,0.08402657173206353
1280,27121,,,-0.035299818672419075
1281,27129,,,-0.05032728898892071
1282,27135,,,-0.26913631762222234
1283,27143,,,-0.035885692655873026
1284,27147,,,-0.08368579980860313
1285,27151,,,-0.08287654718898413
1286,27153,,,0.022740698022857143
1287,27157,,,-0.10374311767082531
1288,27161,,,0.1450170081197143
1289,27167,,,-0.023616565028222222
1290,27169,,,-0.13717420622479368
1291,27173,,,-0.06310227254035554
1292,28009,,,0.1063347583361904
1293,28011,,,0.003939641560000016
1294,28027,,,0.060977251292349224
1295,28035,,,-0.08262261568669842
1296,28039,,,-0.07550759056796826
1297,28049,,,-0.09997746277939366
1298,28059,,,-0.019883615724761897
1299,28061,,,0.0016579683225079551
1300,28067,,,-0.01713460304190477
1301,28071,,,-0.08031542856326988
1302,28075,,,-0.12944858761492065
1303,28083,,,0.0940459673714254
1304,28087,,,-0.1534970858066666
1305,28105,,,-0.03494285726095242
1306,28107,,,0.06899361929358731
1307,28129,,,0.09648891743406346
1308,28133,,,0.047580571700857124
1309,28139,,,-0.12874802798955545
1310,28145,,,-0.17050856581513982
1311,28151,,,0.038402841172031715
1312,29023,,,-0.07666117657079365
1313,29031,,,-0.018142878689492048
1314,29101,,,-0.029061822138063468
1315,29113,,,0.26296637367904846
1316,29127,,,0.006159844236634934
1317,29141,,,-0.2545176192815871
1318,29159,,,-0.20612035561730174
1319,29186,,,-0.10597862250666669
1320,29209,,,-0.20518768175365068
1321,30009,,,-0.17886368309714284
1322,30021,,,0.005193130165841262
1323,30027,,,-0.03700643458895237
1324,30043,,,-0.12823447644260308
1325,30053,,,-0.05802714955863496
1326,30057,,,-0.29148463340222197
1327,30067,,,-0.015924194464447598
1328,30081,,,0.1398632690615873
1329,30093,,,-0.14003228547777763
1330,30105,,,-0.026444891832761906
1331,31001,,,-0.019220647796476212
1332,31003,,,-0.07574626648317466
1333,31023,,,-0.07252742862286032
1334,31025,,,-0.01710011107904764
1335,31031,,,-0.07961174616285722
1336,31035,,,-0.17168523769206334
1337,31037,,,0.07570990808612696
1338,31039,,,-0.023223003255206355
1339,31041,,,-0.059878911640920615
1340,31043,,,-0.18071734632824754
1341,31053,,,-0.010759857161079354
1342,31057,,,-0.037602901627428596
1343,31067,,,-0.010671819173047613
1344,31073,,,0.009186352546031756
1345,31079,,,-0.016472120343587304
1346,31081,,,-0.00948386486536508
1347,31089,,,-0.043071409598190495
1348,31093,,,0.05796493027615875
1349,31095,,,-0.28725320609269817
1350,31101,,,-0.0682144445148889
1351,31107,,,0.02956952094574604
1352,31111,,,-0.07594578428387302
1353,31119,,,-0.12060478529720606
1354,31121,,,0.004450834746285719
1355,31131,,,0.01169399681653968
1356,31135,,,-0.18985421924631737
1357,31137,,,-0.14358732351812695
1358,31143,,,0.004735080348571437
1359,31145,,,-0.02023932995231746
1360,31155,,,-0.08573686331558737
1361,31157,,,-0.04575267983215873
1362,31159,,,-0.10632279410190482
1363,31185,,,-0.1951253821114381
1364,32001,,,-0.10778233026187299
1365,32007,,,0.0036889841803174773
1366,32013,,,0.0012930319682222249
1367,32015,,,-0.11963085739079368
1368,32023,,,-0.07647511272443815
1369,33003,,,-0.08293836519307939
1370,33007,,,-0.29624387285650805
1371,35005,,,-0.14642882529079365
1372,35006,,,-0.08303550136765075
1373,35007,,,-0.20166194623679365
1374,35009,,,-0.009144688435936505
1375,35015,,,-0.021214891565999983
1376,35017,,,-0.10585549211428559
1377,35027,,,0.03360962824225394
1378,35028,,,-0.012342110808888897
1379,35029,,,-0.11197624149142854
1380,35031,,,-0.1432554663361269
1381,35035,,,-0.09769552388793648
1382,35039,,,-0.08214725088355566
1383,35041,,,0.0331224245795873
1384,35053,,,-0.03041765427936508
1385,35055,,,-0.12209393969809527
1386,35057,,,-0.09271384157999998
1387,35061,,,-0.07467970113082541
1388,36089,,,-0.031235598355939642
1389,37003,,,-0.024731758586698405
1390,37009,,,-0.1057461338821904
1391,37011,,,-0.13437293376761902
1392,37013,,,-0.06182591740098413
1393,37017,,,0.04600176739266032
1394,37023,,,-0.12466618413015876
1395,37027,,,-0.0732230604764762
1396,37031,,,-0.23380143799650788
1397,37039,,,-0.1984403273543174
1398,37047,,,-0.05651701664349206
1399,37053,,,-0.1080912766543175
1400,37055,,,-0.07857514619565084
1401,37059,,,-0.10618575323539681
1402,37061,,,0.09460425981901584
1403,37077,,,-0.1496261899831746
1404,37087,,,-0.08982873671993652
1405,37093,,,0.005861658287330159
1406,37099,,,-0.40117651592450804
1407,37107,,,-0.08006120638126984
1408,37109,,,-0.07137558745339685
1409,37113,,,-0.3275676245942571
1410,37115,,,0.09243322442953014
1411,37117,,,-0.13586511402698404
1412,37121,,,0.14091339668286337
1413,37137,,,-0.16689717477301588
1414,37139,,,0.020252385133368255
1415,37145,,,-0.07448520695854606
1416,37149,,,-0.1732633010596824
1417,37161,,,-0.07932618742958726
1418,37163,,,-0.14910028249082535
1419,37165,,,-0.01825819125015875
1420,37167,,,-0.13881752020711113
1421,37169,,,-0.05700798446793649
1422,37171,,,-0.203720412799365
1423,37175,,,-0.11983147331307928
1424,37195,,,-0.029710857061587288
1425,37197,,,-0.10336732649396824
1426,37199,,,-0.15569008267552387
1427,38003,,,-0.015665539651777798
1428,38005,,,0.07232079400984133
1429,38009,,,0.03704831085136507
1430,38011,,,-0.15663728543114283
1431,38017,,,-0.018631282519523805
1432,38021,,,-0.21600731581514288
1433,38025,,,-0.1668387654059682
1434,38031,,,0.02514052709901588
1435,38049,,,-0.0010747436523142822
1436,38053,,,-0.18780115838673003
1437,38055,,,-0.12992158727555547
1438,38057,,,-0.03575813373457144
1439,38059,,,-0.09579470065619367
1440,38061,,,-0.14433358738539684
1441,38071,,,-0.04358387284152382
1442,38075,,,-0.08847819031901587
1443,38077,,,0.015037726921619043
1444,38079,,,0.16620218625361902
1445,38081,,,0.055746707153615835
1446,38093,,,-0.06387395558374602
1447,38097,,,-0.08938002529241271
1448,38099,,,-0.16558454554736504
1449,38101,,,-0.07558057477292066
1450,38103,,,0.030204104492952372
1451,38105,,,-0.14459160012523808
1452,39021,,,-0.13550551463297775
1453,39033,,,-0.210765729668857
1454,39039,,,-0.019815670319619033
1455,39053,,,0.04781241927438096
1456,39063,,,0.06635625368069843
1457,39071,,,0.13788582170793642
1458,39073,,,0.009440285640063495
1459,39079,,,0.060998016004444426
1460,39107,,,-0.01517720639968253
1461,39117,,,-0.16005454045619041
1462,39123,,,0.05458403494320952
1463,39127,,,-0.12306546047238101
1464,39131,,,0.12209664405552376
1465,39141,,,-0.015398532092688882
1466,39145,,,0.03441581780631746
1467,39161,,,-0.0537808505774603
1468,39163,,,0.021512238089523832
1469,40015,,,0.0794669525150793
1470,40019,,,0.023042692234666658
1471,40031,,,0.038875990644412675
1472,40041,,,0.05501989542288891
1473,40045,,,0.10659657417780945
1474,40065,,,-0.06763973246289201
1475,40087,,,0.025278711168793655
1476,40097,,,-0.02677262733339046
1477,40101,,,-0.11670704096828569
1478,40111,,,-0.10086330470336503
1479,40115,,,-0.009159190547968248
1480,40119,,,-0.2370807649602858
1481,40125,,,0.04161870944124445
1482,40137,,,-0.024726034094631706
1483,41001,,,-0.20938476206761897
1484,41009,,,-0.03720433665498414
1485,41013,,,0.051078920518412674
1486,41031,,,-0.16446984047365065
1487,41041,,,0.01970340308292059
1488,41045,,,0.1088127453066349
1489,41057,,,-0.07025974614095234
1490,41059,,,0.13217882372444437
1491,41061,,,-0.10424294447866983
1492,41065,,,0.04983156800615872
1493,42025,,,-0.10275726379682551
1494,42027,,,0.00567067925457145
1495,42047,,,-0.1607566921536508
1496,42059,,,-0.11080292380539684
1497,42061,,,-0.03561599971396827
1498,42083,,,-0.16408133314158715
1499,42087,,,-0.006297799099301572
1500,42093,,,-0.1508528507390158
1501,42109,,,-0.13068796252980946
1502,42111,,,-0.06679795515838106
1503,42115,,,-0.29297271433971456
1504,42123,,,0.01530756880095551
1505,42131,,,-0.15604643474165084
1506,45011,,,0.022421335819650813
1507,45017,,,-0.0352456953113016
1508,45021,,,-0.15436631449971427
1509,45023,,,-0.08382228556095246
1510,45025,,,-0.05137682601650795
1511,45027,,,-0.018105961170822235
1512,45029,,,-0.04102791722215871
1513,45031,,,0.1449208229739682
1514,45037,,,-0.03305976554787298
1515,45039,,,-0.04907222187428579
1516,45043,,,-0.017129117744507958
1517,45049,,,0.0031926029911111173
1518,45053,,,0.02738031115644445
1519,45055,,,0.02725925085673015
1520,45071,,,-0.03119695536542855
1521,45073,,,-0.04547993656539684
1522,45087,,,0.08624604613073011
1523,45089,,,0.03585465382885714
1524,46005,,,-0.07324222220412702
1525,46011,,,-0.08180644466857463
1526,46013,,,-0.10428252033321586
1527,46015,,,-0.020655334169206375
1528,46019,,,-0.1532532189701904
1529,46023,,,0.10822892072539679
1530,46029,,,-0.2590159364222223
1531,46033,,,0.04315665697460318
1532,46035,,,-0.1010114190774921
1533,46047,,,-0.14434888193901588
1534,46057,,,0.03703989336500958
1535,46065,,,-0.0841506188159683
1536,46079,,,0.0010985483530221937
1537,46081,,,-0.15566497740599997
1538,46083,,,-0.08002733319206981
1539,46087,,,-0.06532357480346035
1540,46093,,,-0.05007776848888887
1541,46103,,,-0.14852965146603167
1542,46109,,,-0.12075251881784121
1543,46115,,,-0.08931175140793653
1544,46135,,,-0.06324785438946035
1545,47009,,,0.05858624751238096
1546,47013,,,-0.08414914487800002
1547,47019,,,-0.012965517520698404
1548,47025,,,0.11231613391965087
1549,47029,,,0.11532813004761908
1550,47035,,,0.03721850806358731
1551,47053,,,-0.10799809525904762
1552,47057,,,0.042224083047968264
1553,47063,,,0.07193257480793652
1554,47067,,,0.00018431412828571732
1555,47073,,,0.0675472061920635
1556,47081,,,-0.7144490061206673
1557,47083,,,-0.01833979349377778
1558,47085,,,-0.27622454873806357
1559,47089,,,0.0406558539622857
1560,47099,,,-0.3133008564374602
1561,47105,,,-0.006198307881682536
1562,47107,,,-0.13640400005777764
1563,47121,,,-0.15765320637460323
1564,47123,,,0.02992557148161905
1565,47129,,,0.05546966965333333
1566,47141,,,-0.04355589528479361
1567,47143,,,-0.07615120921650154
1568,47145,,,0.02453121280342857
1569,47155,,,0.04830103305428572
1570,47161,,,-0.03247554764892063
1571,47171,,,-0.060432507936825454
1572,47173,,,0.016427901398857133
1573,47181,,,-0.12504784725111107
1574,48001,,,-0.0638684638031746
1575,48003,,,-0.5886986993911115
1576,48005,,,-0.0979644035974921
1577,48007,,,-0.05210487644577778
1578,48009,,,-0.0955401462309523
1579,48013,,,-0.022795717383523782
1580,48015,,,-0.0042592122797174585
1581,48019,,,-0.07864395985875881
1582,48021,,,0.09700455970476189
1583,48023,,,-0.08082657154666666
1584,48031,,,-0.038182708712761936
1585,48035,,,0.007183923913936496
1586,48037,,,0.036415694339301564
1587,48051,,,-0.11711301240063535
1588,48055,,,0.06644426024231748
1589,48057,,,0.004985824248577784
1590,48071,,,-0.008961248824787264
1591,48077,,,-0.007823254481968259
1592,48089,,,0.0003277055447999925
1593,48097,,,-0.058516934057428555
1594,48099,,,0.2171860921219049
1595,48123,,,-0.0945134789175016
1596,48131,,,0.032781730331333345
1597,48149,,,-0.08412722494596823
1598,48161,,,0.018895016170444437
1599,48165,,,-0.26238424530729826
1600,48175,,,-0.04638859069514293
1601,48177,,,-0.2294598411076191
1602,48185,,,0.003051174523492051
1603,48199,,,-0.012193407557882532
1604,48203,,,0.016781761987428576
1605,48213,,,0.010093498254507921
1606,48217,,,-0.011413904631841276
1607,48221,,,0.026756475718730154
1608,48225,,,-0.13038588609022206
1609,48227,,,-0.46975579043273014
1610,48231,,,-0.11699949540857134
1611,48233,,,-0.1337543810790476
1612,48239,,,0.03874270099961905
1613,48241,,,-0.02785030769977776
1614,48249,,,-0.05313566032974596
1615,48255,,,-0.145781761674
1616,48265,,,-0.09148628889644456
1617,48273,,,-0.1493033651542857
1618,48281,,,0.04052696772028573
1619,48285,,,-0.03674495235301582
1620,48287,,,-0.011144984526031748
1621,48289,,,-0.038074155544095226
1622,48293,,,0.01210249215742858
1623,48299,,,-0.032441066463841234
1624,48313,,,-0.1345284160469841
1625,48317,,,-0.45688690122441306
1626,48321,,,-0.03643240910432065
1627,48325,,,-0.14810351411355563
1628,48331,,,-0.05173209535682547
1629,48337,,,0.0258974352268254
1630,48347,,,-0.002017199953809518
1631,48349,,,0.020535393774984135
1632,48351,,,-0.05056012688825397
1633,48365,,,-0.036455806233841266
1634,48367,,,-0.06808539997555878
1635,48373,,,-0.028979139786888913
1636,48381,,,-0.11689314298920636
1637,48391,,,-0.08857974277590473
1638,48395,,,-0.07836504854354288
1639,48401,,,0.08580864199339366
1640,48407,,,-0.07773930782511113
1641,48409,,,-0.040289818781841256
1642,48419,,,-0.028363685643174628
1643,48441,,,0.004158777768444448
1644,48455,,,0.041105111287936515
1645,48457,,,0.035777885738730184
1646,48467,,,-0.17545812681523806
1647,48469,,,-0.09949476223079363
1648,48475,,,-0.6030412693968259
1649,48481,,,-0.0780707941262857
1650,48487,,,-0.14033374595492068
1651,48489,,,-0.16329031698349208
1652,48493,,,-0.10515832599384436
1653,48497,,,-0.03750865715622227
1654,48499,,,-0.15675305857298394
1655,48501,,,-0.2652557460374602
1656,49001,,,-0.026854673304666694
1657,49003,,,-0.04798428401086356
1658,49007,,,-0.04635285736920635
1659,49013,,,0.04103500289044442
1660,49019,,,-0.0018505709929523813
1661,49021,,,-0.02466770779615873
1662,49023,,,-0.009883936269523847
1663,49027,,,-0.08452099726987303
1664,49037,,,-0.0916955776650794
1665,49039,,,-0.09296352642984121
1666,49041,,,-0.03367094613142857
1667,49047,,,-0.14422174583396832
1668,50011,,,0.10069660308285713
1669,51005,,,0.05789195826977774
1670,51007,,,-0.15555250752317457
1671,51009,,,-0.05247325102856827
1672,51011,,,0.010775977893968251
1673,51023,,,-0.037277619139936505
1674,51027,,,0.029893307859428578
1675,51031,,,-0.01929162848406345
1676,51047,,,-0.051965038701022266
1677,51051,,,0.026707660424698427
1678,51053,,,-0.05719129218596818
1679,51065,,,0.12341080590225396
1680,51083,,,-0.09632986370288887
1681,51089,,,-0.07211854625714283
1682,51101,,,-0.09815654279815875
1683,51105,,,0.1698517451803174
1684,51109,,,-0.029735854945777757
1685,51113,,,0.03929307591463495
1686,51115,,,-0.0980021523342539
1687,51117,,,-0.04596288974603184
1688,51119,,,-0.12309731126946027
1689,51121,,,-0.1868581750730476
1690,51125,,,0.0035015554348571606
1691,51127,,,-0.13845634920825392
1692,51139,,,-0.16586094291276185
1693,51143,,,0.07505874602050792
1694,51147,,,-0.3170322225352379
1695,51155,,,-0.17226050808190468
1696,51163,,,-0.08394281604768257
1697,51167,,,0.06940470957970798
1698,51169,,,0.0631094888927619
1699,51173,,,0.22491525236196802
1700,51175,,,-0.11449480308571441
1701,51183,,,0.04605330130952382
1702,51185,,,0.10309663777365081
1703,51191,,,-0.0005770762149206331
1704,51195,,,0.0101519042421492
1705,51510,,,-0.16731954262352391
1706,51520,,,-0.10465066696507937
1707,51530,,,-0.06654650778698405
1708,51570,,,-0.05686939694476187
1709,51590,,,-0.20360695188857125
1710,51620,,,0.041536885792444446
1711,51650,,,-0.03847282233206345
1712,51670,,,0.06728734953101591
1713,51680,,,-0.005389873765304755
1714,51720,,,-0.025515692147904775
1715,51730,,,0.019767133542539672
1716,51735,,,0.01404442215206349
1717,51740,,,-0.10450488603146026
1718,51750,,,-0.12383651370412689
1719,51775,,,-0.1501992699942856
1720,51790,,,-0.13759431761873014
1721,51820,,,-0.0071304703381269915
1722,51840,,,0.03217615884650792
1723,53009,,,-0.02351029566444445
1724,53025,,,0.06709539164234915
1725,53029,,,-0.0044184379004762195
1726,53037,,,-0.0017797304487936747
1727,53039,,,0.034415612761587284
1728,53047,,,0.02293599984285713
1729,53049,,,0.07787032327250792
1730,53055,,,-0.1755228589130127
1731,53065,,,0.002598539441269841
1732,53071,,,0.02993283770946034
1733,54027,,,-0.02098695001844318
1734,54037,,,-0.05709076824063483
1735,54049,,,-0.035980031589968244
1736,54055,,,0.09266659040190477
1737,54057,,,0.01903646354444446
1738,54065,,,0.06342352336507939
1739,54077,,,-0.03993681933302225
1740,54079,,,0.036318079088285715
1741,54091,,,-0.01574218406860318
1742,55005,,,-0.07478890812577775
1743,55011,,,-0.14125981007460314
1744,55013,,,0.09101296490031771
1745,55019,,,-0.09623814992578097
1746,55021,,,-0.059512304665365064
1747,55029,,,-0.08483667959057142
1748,55041,,,-0.1462841909095238
1749,55043,,,-0.1390300003038095
1750,55045,,,-0.3708700488181267
1751,55047,,,0.1287987615066666
1752,55049,,,-0.08650238087555555
1753,55057,,,0.019357396952698426
1754,55061,,,-0.007303463354507942
1755,55067,,,-0.05336351395555552
1756,55069,,,-0.07207373677644446
1757,55075,,,0.02228975875384127
1758,55077,,,-0.09771701632031746
1759,55081,,,-0.01987394757838099
1760,55083,,,-0.08151489288600638
1761,55085,,,0.010875869825460316
1762,55099,,,-0.1400508760393334
1763,55107,,,-0.0801236287805397
1764,55113,,,-0.24779996763301565
1765,55115,,,-0.09135217762536509
1766,55119,,,-0.06071140970603171
1767,55121,,,-0.026691619130476196
1768,55123,,,-0.188062174751746
1769,55125,,,-0.03517256025230479
1770,55129,,,-3.2890800635142546e-06
1771,55135,,,-0.017523463503492067
1772,55137,,,-0.12151380920285706
1773,55141,,,-0.12413330183396826
1774,56001,,,-0.11104777767936498
1775,56003,,,-0.02642116213612697
1776,56005,,,-0.06346393667682541
1777,56009,,,-0.18460798067073014
1778,56011,,,-0.09116660351015872
1779,56013,,,-0.09828024488190475
1780,56015,,,-0.07102027295171424
1781,56021,,,-0.07504789486704762
1782,56023,,,-0.21851069807174586
1783,56035,,,-0.09936293386136506
1784,56037,,,-0.16543123779682534
1785,56041,,,0.09777896490923807
1786,56045,,,-0.03538789177393646
