,id,median_age,pop,african_american,median_income,area,pop_density
1558,29153,51.6,9207,6,17707.0,744.97,12.358886935044364
1559,29155,37.9,16663,4587,18526.0,492.54,33.830754862549234
1560,29157,40.7,19191,108,28678.0,474.35,40.457468114261616
1561,29159,37.8,42355,1483,24493.0,682.22,62.084078449766935
1562,29161,35.3,44630,1079,24011.0,671.78,66.43544017386645
1563,29163,38.9,18455,1338,23088.0,670.44,27.526698884314776
1564,29165,38.2,100682,6825,39879.0,420.19,239.6106523239487
1565,29167,37.6,31748,294,21765.0,635.52,49.955941591137965
1566,29169,27.6,52425,5879,24121.0,547.1,95.82343264485469
1567,29171,45.8,4781,5,24892.0,517.32,9.241861903657309
1568,29173,45.0,10234,135,28251.0,469.78,21.784665162416452
1569,29175,39.4,24878,1463,25739.0,482.68,51.54139388414685
1570,29177,42.2,22875,308,30594.0,568.81,40.215537701517206
1571,29179,46.5,6290,128,22173.0,808.48,7.780031664357807
1572,29181,42.3,13567,94,17408.0,629.54,21.550656034564923
1573,29183,38.6,394290,17468,39314.0,560.44,703.5365070301905
1574,29185,50.3,9370,68,21077.0,669.98,13.985492104241917
1575,29186,43.3,17848,350,28897.0,499.15,35.75678653711309
1576,29187,39.4,66643,2960,23815.0,451.89,147.4761557016088
1577,29189,40.3,996919,240884,35387.0,507.8,1963.2118944466324
1578,29195,37.9,22976,1150,24437.0,755.5,30.41164791528789
1579,29197,40.1,4555,21,22271.0,307.3,14.822648877318581
1580,29199,37.3,4902,0,27390.0,436.67,11.225868504820573
1581,29201,40.0,38633,4494,22709.0,419.99,91.9855234648444
1582,29203,45.8,8217,14,17782.0,1003.82,8.185730509453887
1583,29205,42.3,6013,97,24780.0,500.86,12.005350796629797
1584,29207,41.4,29377,437,22608.0,823.22,35.68547897281407
1585,29209,53.6,31615,64,24046.0,464.03,68.13137081654203
1586,29211,42.1,6247,142,25013.0,647.98,9.640729652149757
1587,29213,42.2,55114,839,23883.0,632.44,87.1450256150781
1588,29215,43.2,25604,559,21045.0,1177.27,21.7486218114791
1589,29217,40.8,20595,111,25009.0,826.4,24.92134559535334
1590,29219,41.0,34453,700,29000.0,428.6,80.38497433504432
1591,29221,40.8,24860,529,20390.0,759.91,32.71440038951981
1592,29223,47.5,13195,73,18236.0,759.18,17.380594852340685
1593,29225,36.7,38655,392,26009.0,592.56,65.23390036452005
1594,29227,48.1,2027,11,26183.0,266.61,7.6028656089419
1595,29229,41.7,18203,97,19181.0,681.77,26.699620106487526
1596,29510,35.8,308174,143018,28186.0,61.91,4977.77418833791
1597,30001,43.0,9415,7,22728.0,5541.62,1.6989616754667407
1598,30003,30.7,13387,4,25387.0,4995.46,2.6798332886260723
1599,30005,33.8,6719,27,23482.0,4227.55,1.5893366134049272
1600,30007,47.3,5945,5,30913.0,1192.54,4.985157730558305
1601,30009,50.5,10597,43,29315.0,2048.79,5.1723212237467
1602,30011,47.8,1331,0,30061.0,3340.75,0.39841352989598144
1603,30013,38.3,81625,1080,28467.0,2698.16,30.252097725857624
1604,30015,41.9,5732,14,24726.0,3972.49,1.4429237078003974
1605,30017,41.4,11729,74,28832.0,3783.36,3.100154360145479
1606,30019,49.2,1730,0,32053.0,1426.11,1.213090154335921
1607,30021,41.0,9017,70,29196.0,2371.87,3.801641742591289
1608,30023,48.6,9106,68,23700.0,736.53,12.363379631515349
1609,30025,39.3,2921,1,38867.0,1620.77,1.8022298043522524
1610,30027,45.3,11221,15,27245.0,4339.8,2.585603023180792
1611,30029,42.2,99899,440,28269.0,5087.66,19.635549545370562
1612,30031,33.4,108063,426,31088.0,2602.69,41.51973535073328
1613,30033,45.8,1036,7,24904.0,4675.36,0.22158721467437803
1614,30035,31.9,13732,39,20169.0,2995.94,4.58353638590893
1615,30037,56.9,728,10,22246.0,1175.34,0.6193952388245104
1616,30039,54.3,3311,3,24408.0,1727.42,1.9167313102777552
1617,30041,34.3,16436,68,25932.0,2898.96,5.669619449733697
1618,30043,47.6,11917,45,31749.0,1656.26,7.195126369048338
1619,30045,51.7,1954,0,26422.0,1869.82,1.0450203762929053
1620,30047,42.3,30013,89,23843.0,1490.15,20.140925410193603
1621,30049,40.8,67805,183,33992.0,3458.83,19.603449721437595
1622,30051,46.5,2351,0,26465.0,1430.05,1.643998461592252
1623,30053,52.4,19537,40,21649.0,3612.92,5.407537393576387
1624,30055,46.6,1790,0,27143.0,2643.17,0.6772171294317051
1625,30057,53.0,8302,16,26081.0,3587.48,2.3141592426996107
1626,30059,48.0,1888,1,22978.0,2391.91,0.7893273576346936
1627,30061,51.7,4251,34,21457.0,1219.44,3.4860263727612675
1628,30063,36.0,117309,751,26424.0,2593.42,45.233321251474884
1629,30065,50.1,4766,0,26137.0,1868.16,2.551173347036656
1630,30067,46.3,16352,73,30906.0,2803.06,5.833624681597968
1631,30069,51.8,453,0,32031.0,1654.87,0.2737375141249766
1632,30071,49.0,4077,0,26228.0,5140.04,0.7931844888366627
1633,30073,40.7,5994,8,26273.0,1622.86,3.6934794128883577
1634,30075,53.4,1607,0,31362.0,3297.3,0.48736845297667786
1635,30077,45.5,6854,64,23966.0,2326.39,2.9461956077871725
1636,30079,48.7,1252,0,23077.0,1736.74,0.7208908644932459
1637,30081,49.1,42512,55,25250.0,2390.82,17.78134698555307
1638,30083,38.6,11199,0,32507.0,2084.14,5.37343940426267
1639,30085,30.2,11175,24,22477.0,2354.79,4.745646108570191
1640,30087,36.8,9152,16,28115.0,5010.4,1.8266006706051414
1641,30089,53.9,11681,36,20894.0,2760.52,4.23144914726211
1642,30091,46.3,3483,0,30951.0,1677.08,2.0768240036253487
1643,30093,40.0,34770,191,25309.0,718.48,48.39383142189066
1644,30095,46.8,9466,8,30618.0,1795.35,5.272509538530092
1645,30097,52.0,3670,0,26618.0,1855.21,1.9782127090733663
1646,30099,44.4,6086,33,27392.0,2272.38,2.6782492364833344
1647,30101,43.1,4892,23,24360.0,1915.65,2.553702398663639
1648,30103,56.8,668,0,27500.0,977.4,0.6834458768160426
1649,30105,44.3,7471,29,27337.0,4925.82,1.5167017877226534
1650,30107,41.1,2142,0,24337.0,1423.2,1.5050590219224282
1651,30109,47.1,1122,0,33634.0,889.27,1.261709042248136
1652,30111,38.4,159008,1183,32306.0,2633.29,60.3837784672406
1653,31001,37.7,31587,203,28213.0,563.27,56.077902249365316
1654,31003,44.9,6341,63,27204.0,857.22,7.39716758825039
1655,31005,45.5,427,0,26184.0,715.36,0.5969022590024603
1656,31007,48.9,722,0,31667.0,746.11,0.9676857299861951
1657,31009,53.2,477,0,29141.0,710.87,0.6710087639090129
1658,31011,44.8,5279,17,32416.0,686.55,7.689170490131819
1659,31013,39.4,10970,149,31370.0,1075.29,10.201899022589256
1660,31015,54.3,1937,11,25286.0,539.94,3.5874356409971475
1661,31017,49.4,3015,1,27052.0,1221.33,2.4686202746186536
1662,31019,33.5,49209,492,29034.0,968.11,50.829967668963235
1663,31021,45.7,6510,31,30128.0,491.58,13.243012327596729
1664,31023,43.3,8029,12,31456.0,584.91,13.726898155271751
1665,31025,41.7,25888,87,36303.0,557.45,46.440039465422906
1666,31027,42.7,8498,13,31682.0,740.31,11.478975023976442
1667,31029,43.5,3783,2,31402.0,894.42,4.2295565841550955
1668,31031,43.1,5779,1,30706.0,5960.42,0.9695625476057056
1669,31033,40.4,9604,80,32105.0,1196.29,8.028153708548931
1670,31035,42.5,6203,13,30360.0,572.29,10.838910342658442
1671,31037,33.7,10714,401,30922.0,411.66,26.02633241024146
1672,31039,42.6,8952,9,31859.0,570.62,15.688198801303844
1673,31041,43.1,10826,17,29112.0,2575.52,4.203422998074175
1674,31043,33.4,20173,1099,29788.0,264.26,76.33769772194051
1675,31045,34.9,8810,385,24964.0,1396.46,6.3088094181000525
1676,31047,35.7,23733,1504,28990.0,1013.1,23.42611785608528
1677,31049,48.7,1831,3,26051.0,439.85,4.162782766852335
1678,31051,40.8,5719,25,30474.0,476.23,12.008903261029333
1679,31053,38.9,36665,350,28702.0,528.71,69.34803578521306
1680,31055,34.7,560617,62004,34837.0,328.46,1706.8044815198198
1681,31057,43.3,1913,4,30585.0,919.68,2.080071329157968
1682,31059,47.0,5547,21,31831.0,575.37,9.640752906825174
1683,31061,50.8,2987,15,27422.0,575.82,5.187384946684728
1684,31063,45.2,2640,15,28080.0,974.59,2.7088314060271497
1685,31065,46.9,4747,6,27219.0,719.13,6.6010318023166885
1686,31067,43.8,21594,130,30137.0,851.49,25.360250854384667
1687,31069,50.4,1864,3,26809.0,1704.28,1.0937169948599996
1688,31071,50.9,2001,7,26773.0,569.79,3.5118201442636763
1689,31073,53.4,2013,5,33845.0,458.16,4.393661602933473
1690,31075,38.8,722,6,25324.0,776.22,0.930148669191724
1691,31077,45.5,2382,10,26683.0,569.81,4.180340815359506
1692,31079,35.9,61265,1691,30996.0,546.29,112.14739424115398
1693,31081,41.9,9215,17,32042.0,542.88,16.974285293250812
1694,31083,45.3,3415,18,30629.0,553.47,6.170162791117856
1695,31085,45.7,893,0,30641.0,713.06,1.2523490309370882
1696,31087,46.2,2815,2,27922.0,709.94,3.965123813279995
1697,31089,42.8,10177,14,31359.0,2412.4,4.218620460951749
1698,31091,53.3,693,7,25673.0,721.12,0.9610051031728423
1699,31093,43.1,6417,10,30998.0,569.34,11.270945305090104
1700,31095,46.5,7144,45,27036.0,570.19,12.529156947684104
1701,31097,40.9,5161,313,28603.0,376.05,13.724238798032177
1702,31099,39.6,6529,7,32080.0,516.24,12.647218348055167
1703,31101,49.3,8068,98,27512.0,1061.6,7.599849284099474
1704,31103,45.3,760,0,27195.0,773.07,0.9830933809357496
1705,31105,46.3,3633,3,28264.0,951.85,3.8167778536534116
1706,31107,45.6,8426,34,28390.0,1108.35,7.602291694861732
1707,31109,33.5,313158,12501,31293.0,837.55,373.8976777505821
1708,31111,41.1,35263,542,30714.0,2564.07,13.752744659857179
1709,31113,38.6,927,0,25338.0,570.66,1.6244348648932816
1710,31115,53.2,605,0,24773.0,568.29,1.0645973006739518
1711,31117,54.8,395,0,32222.0,858.98,0.45984772637314025
1712,31119,36.6,35080,458,30202.0,572.74,61.24943255229249
1713,31121,43.6,7798,37,30243.0,484.88,16.08232964857284
1714,31123,42.3,4781,37,26909.0,1423.84,3.357821103494775
1715,31125,44.8,3544,14,27654.0,441.63,8.024817154631705
1716,31127,39.3,6973,105,26546.0,407.38,17.116696941430604
1717,31129,49.2,4244,6,24586.0,575.16,7.3788163293692195
1718,31131,41.4,15949,66,31515.0,615.63,25.906794665627082
1719,31133,50.0,2649,4,25463.0,431.08,6.145031084717454
1720,31135,42.9,2901,4,36429.0,883.34,3.2841261575384335
1721,31137,42.4,9100,33,31342.0,539.79,16.858407899368274
1722,31139,41.6,7144,15,34406.0,573.25,12.462276493676406
1723,31141,38.4,33174,179,31704.0,674.06,49.21520339435659
1724,31143,45.1,5225,9,31955.0,438.35,11.91969887076537
1725,31145,40.7,10768,66,25858.0,716.99,15.018340562629882
1726,31147,47.7,7961,16,26924.0,551.84,14.42628298057408
1727,31149,46.2,1414,21,32198.0,1008.32,1.4023325928276738
1728,31151,35.5,14270,354,27154.0,574.02,24.859760983937843
1729,31153,34.6,181232,7120,39856.0,238.99,758.3246160927235
1730,31155,41.2,21165,104,35500.0,750.23,28.211348519787265
1731,31157,39.5,36074,321,27447.0,739.4,48.78820665404382
1732,31159,38.0,17171,96,31663.0,571.43,30.04917487706281
1733,31161,46.7,5231,109,25100.0,2440.86,2.1430971051186876
1734,31163,49.7,3033,5,28496.0,565.83,5.360267218069031
1735,31165,44.1,1219,5,28917.0,2066.74,0.589817780659396
1736,31167,42.1,5957,87,32453.0,427.95,13.919850449818904
1737,31169,46.5,5057,25,30097.0,573.81,8.813021731932173
1738,31171,41.8,645,0,30556.0,713.24,0.9043239302338624
1739,31173,27.5,7181,14,24607.0,393.58,18.245337669597035
1740,31175,46.2,4206,20,27008.0,568.05,7.404277792447848
1741,31177,41.2,20361,221,38306.0,389.96,52.21304749205047
1742,31179,32.0,9332,135,24036.0,442.92,21.069267587826243
1743,31181,45.1,3537,10,29290.0,574.91,6.1522673114052635
1744,31183,49.4,783,0,31615.0,575.18,1.3613129802844328
1745,31185,39.9,13745,214,29530.0,572.51,24.00831426525301
1746,32001,39.7,24259,599,30912.0,4930.46,4.920230566721969
1747,32003,37.3,2182004,255174,30913.0,7891.43,276.5029912195888
1748,32005,52.0,48132,364,34007.0,709.72,67.81829453869132
1749,32007,34.1,52297,270,39350.0,17169.83,3.045865917134881
1750,32009,55.4,969,25,26310.0,3581.88,0.27052832590706555
1751,32011,47.7,1859,1,33380.0,4175.68,0.44519694995785114
1752,32013,36.0,16828,109,33656.0,9640.76,1.7455055410569291
1753,32015,37.4,5643,52,39984.0,5490.11,1.0278482580494746
1754,32017,44.4,5180,232,30739.0,10633.2,0.4871534439303314
1755,32019,43.7,54380,458,28951.0,2001.19,27.17383157021572
1756,32021,52.9,4460,229,24316.0,3752.84,1.1884332931859605
1757,32023,53.1,44380,846,25214.0,18181.92,2.4408863310365465
1758,32027,42.1,6615,253,26088.0,6036.56,1.0958227864876684
1759,32029,50.9,3988,67,36864.0,262.92,15.168111973223793
1760,32031,38.4,456936,10630,32659.0,6302.37,72.50224915388972
1761,32033,39.8,9679,571,30612.0,8875.65,1.0905116808346431
1762,32510,42.4,54773,1125,31335.0,144.66,378.6326558827596
1763,33001,47.4,60887,400,32332.0,400.23,152.1300252354896
1764,33003,52.3,48138,226,32047.0,931.06,51.702360750112774
1765,33005,43.1,76042,682,30044.0,706.66,107.60761893980133
1766,33007,48.2,31741,824,26003.0,1794.69,17.6860627740724
1767,33009,43.2,89777,1075,30412.0,1708.75,52.53957571324067
1768,33011,40.7,413035,12025,37887.0,876.14,471.4257995297555
1769,33013,42.8,149917,2139,35807.0,934.12,160.49008692673317
1770,33015,44.5,306359,2550,42549.0,694.72,440.9819783509903
1771,33017,36.9,129124,1284,31687.0,368.98,349.9485066941297
1772,33019,46.3,43104,341,32668.0,537.31,80.22184586179301
1773,34001,41.7,266105,38907,30123.0,555.7,478.86449523123986
1774,34003,41.9,930390,55381,46138.0,233.01,3992.9187588515515
1775,34005,41.6,445702,75266,41780.0,798.58,558.118159733527
1776,34007,38.8,506738,97617,33626.0,221.26,2290.2377293681643
1777,34009,49.6,93086,4187,32777.0,251.43,370.2263055323549
1778,34011,37.6,151906,29551,24786.0,483.7,314.0500310109572
1779,34013,37.6,795404,315997,32062.0,126.21,6302.226447983519
1780,34015,40.5,291165,29570,39098.0,322.01,904.2110493462936
1781,34017,35.3,670046,81275,36230.0,46.19,14506.300064949124
1782,34019,46.3,124823,3268,51782.0,427.82,291.7652283670703
1783,34021,38.8,367922,76166,35699.0,224.56,1638.412896330602
1784,34023,38.6,825920,85481,41142.0,308.91,2673.6589945291507
1785,34025,43.3,621659,44513,43508.0,468.79,1326.0927067556902
1786,34027,42.8,493379,17023,50928.0,460.18,1072.1435090616715
1787,34029,42.7,596415,18465,34168.0,628.78,948.5273068481822
1788,34031,37.2,503637,56399,31272.0,184.59,2728.4089062246057
1789,34033,42.1,62990,8340,32111.0,331.9,189.78608014462188
1790,34035,41.7,329838,32147,49614.0,301.81,1092.8663728836023
1791,34037,44.7,141483,3290,42781.0,519.01,272.6016839752606
1792,34039,38.7,554033,117292,36098.0,102.86,5386.282325490959
1793,34041,44.4,105862,4747,38468.0,356.92,296.5986775748067
1794,35001,37.6,677858,20127,28973.0,1160.83,583.9425238837729
1795,35003,58.1,3526,0,22920.0,6923.69,0.5092660127764241
1796,35005,35.7,65144,1012,22812.0,6065.28,10.740476944180648
1797,35006,37.3,26891,297,20443.0,4539.48,5.923806250936231
1798,35007,50.2,12168,89,22717.0,3758.06,3.2378408008387307
1799,35009,31.5,49732,2520,24288.0,1404.8,35.401480637813215
1800,35011,35.4,2040,32,23838.0,2322.62,0.8783184507151407
1801,35013,33.1,216069,3905,20801.0,3807.51,56.7481109701616
1802,35015,35.2,57732,906,30903.0,4175.73,13.825606540652773
1803,35017,46.4,27669,275,21563.0,3961.63,6.9842463834330815
1804,35019,43.1,4353,34,19409.0,3030.48,1.4364061138829491
1805,35021,58.5,441,0,21086.0,2125.44,0.20748644986449863
1806,35023,43.1,4297,54,20866.0,3436.86,1.250269141018255
1807,35025,31.8,70277,2692,28748.0,4390.93,16.005037657170575
1808,35027,50.9,19461,104,23730.0,4831.09,4.028283472259884
1809,35028,42.3,18625,107,66708.0,109.17,170.60547769533756
1810,35029,37.1,24083,381,16620.0,2965.19,8.121907870996463
1811,35031,32.4,72438,474,17490.0,5449.81,13.291839532020381
1812,35033,55.2,4536,2,14398.0,1931.27,2.348713540830645
1813,35035,35.8,66137,2343,21871.0,6613.21,10.00074094123731
1814,35037,43.4,8326,138,19569.0,2874.35,2.8966548958895055
1815,35039,41.3,39159,251,25481.0,5860.84,6.681465455463722
1816,35041,30.0,18888,530,19323.0,2447.43,7.7174832375185405
1817,35043,40.1,142704,3327,30199.0,3710.65,38.457952110816166
1818,35045,35.4,126515,1041,24798.0,5513.07,22.948194018940445
1819,35047,44.0,27738,365,19308.0,4715.82,5.88190388946143
1820,35049,46.3,149293,1574,32693.0,1909.41,78.1880266679236
1821,35051,55.7,11031,44,17281.0,4178.96,2.6396519708252772
1822,35053,39.4,16858,95,16986.0,6646.68,2.536303838909049
1823,35055,48.8,32786,154,22060.0,2203.11,14.881689974626777
1824,35057,43.6,15519,121,20651.0,3344.85,4.63966994035607
1825,35059,39.8,4133,67,23643.0,3823.74,1.0808789300527757
1826,35061,38.9,76027,1059,24497.0,1066.18,71.30784670505918
1827,36001,37.8,306968,38035,34723.0,522.8,587.1614384085693
1828,36003,39.1,46688,700,23709.0,1029.31,45.35854115864026
1829,36005,34.2,1435068,504814,22232.0,42.1,34087.125890736344
1830,36007,39.9,193188,10918,26593.0,705.77,273.72656814542984
1831,36009,42.0,77121,1116,26389.0,1308.35,58.94523636641572
1832,36011,42.9,77425,3303,30756.0,691.58,111.95378698053732
1833,36013,42.6,128496,3338,25114.0,1060.23,121.19634418946832
1834,36015,41.3,84895,5324,28854.0,407.35,208.40800294586964
1835,36017,44.9,47909,467,27495.0,893.55,53.61647361647362
1836,36019,39.5,80583,3447,29129.0,1037.85,77.64416823240353
1837,36021,48.2,60371,2741,33048.0,634.71,95.11587969308817
1838,36023,36.4,47865,928,26380.0,498.76,95.96800064159115
1839,36025,47.9,44995,802,26032.0,1442.44,31.193671833837108
1840,36027,42.2,293754,30970,35996.0,795.63,369.2093058331134
1841,36029,40.3,919355,123742,31856.0,1042.69,881.7146035734494
1842,36031,47.7,37459,1194,30096.0,1794.23,20.877479475875447
1843,36033,39.9,50477,2863,28799.0,1629.12,30.98421233549401
1844,36035,43.9,53646,1119,27934.0,495.47,108.27295295376106
1845,36037,43.1,57808,1214,30771.0,492.94,117.27187893049864
1846,36039,45.9,47424,2758,28253.0,647.16,73.28017800852957
1847,36041,55.3,4515,36,23364.0,1717.37,2.6290199549310866
1848,36043,44.2,62057,836,28005.0,1411.47,43.9662196150113
1849,36045,32.5,112842,6932,27607.0,1268.59,88.95072482046997
1850,36047,35.2,2589974,833683,31406.0,70.82,36571.22281841288
1851,36049,42.2,26572,185,29392.0,1274.68,20.846016255060093
1852,36051,41.3,63591,1813,29939.0,631.76,100.65689502342661
1853,36053,41.9,71205,1268,30568.0,654.84,108.73648524830493
1854,36055,38.9,743341,113808,31426.0,657.21,1131.0555225879095
1855,36057,41.0,49302,1091,26952.0,403.04,122.32532751091702
1856,36059,41.7,1356509,158857,45285.0,284.72,4764.361477943242
1857,36061,37.5,1631993,240993,50985.0,22.83,71484.58169075778
1858,36063,43.2,210820,14806,30704.0,522.36,403.5913929091048
1859,36065,41.0,229959,13771,30286.0,1212.43,189.66785711340034
1860,36067,39.1,462872,52912,32772.0,778.39,594.6530659438071
1861,36069,43.7,109511,2769,33098.0,644.07,170.02965516170602
1862,36071,37.0,380085,41779,35300.0,811.69,468.2637460114083
1863,36073,43.0,40904,2383,28415.0,391.26,104.54429279762817
1864,36075,40.3,118339,1352,27878.0,951.65,124.3513896915883
1865,36077,42.3,59972,1303,25415.0,1001.7,59.8702206249376
1866,36079,44.2,98787,3030,42440.0,230.31,428.93057183795753
1867,36081,39.0,2287388,418429,31992.0,108.53,21076.089560490185
1868,36083,39.8,159185,10268,36310.0,652.43,243.9878607666723
1869,36085,40.1,474893,48958,39777.0,58.37,8135.9088572897035
1870,36087,36.0,324422,39845,39095.0,173.55,1869.328723710746
1871,36089,39.0,108913,2654,25915.0,2680.38,40.63341764973623
1872,36091,42.8,228502,3992,41391.0,809.98,282.1082002024741
1873,36093,39.7,154859,15590,31997.0,204.52,757.1826716213573
1874,36095,45.4,31222,496,30092.0,621.82,50.21067189862018
1875,36097,46.4,17920,182,25365.0,328.33,54.57923430694728
1876,36099,42.1,34390,1744,29451.0,323.71,106.23706403880017
1877,36101,42.9,96422,1623,28431.0,1390.56,69.34040961914624
1878,36103,41.5,1483832,116018,41227.0,912.05,1626.919576777589
1879,36105,42.8,75116,5990,29887.0,968.13,77.5887535764825
1880,36107,44.5,48686,327,31430.0,518.6,93.87967605090628
1881,36109,31.1,102642,3859,27572.0,474.65,216.24776150847995
1882,36111,44.0,178665,10780,31547.0,1124.24,158.9206930904433
1883,36113,46.8,64276,828,32238.0,866.95,74.14037718438202
1884,36115,44.2,61616,1969,29231.0,831.18,74.1307538679949
1885,36117,43.8,90519,2543,30575.0,603.83,149.90808671314772
1886,36119,40.9,968890,144053,42615.0,430.5,2250.61556329849
1887,36121,42.2,40305,1669,31415.0,592.75,67.99662589624631
1888,36123,41.0,25011,254,26361.0,338.14,73.96640444786183
1889,37001,39.1,163324,31926,27734.0,423.94,385.2526300891636
1890,37003,43.7,37213,2173,25797.0,259.99,143.13242817031423
1891,37005,50.1,11008,267,20795.0,235.06,46.830596443461246
1892,37007,40.9,24902,12094,22474.0,531.45,46.85671276695832
1893,37009,48.3,26863,197,24071.0,426.14,63.037968742666735
1894,37011,45.2,17506,693,20407.0,247.09,70.84867861912663
1895,37013,46.2,47168,11782,25665.0,827.19,57.02196593285702
1896,37015,45.4,19380,11933,19215.0,699.27,27.714616671671887
1897,37017,44.5,33407,11594,22298.0,874.33,38.20868550776023
1898,37019,53.8,131815,12864,28184.0,846.97,155.63125022137737
1899,37021,42.2,256886,16101,28525.0,656.67,391.19496855345915
1900,37023,44.1,89968,5477,23880.0,507.1,177.41668309998028
1901,37025,37.9,206615,37166,32366.0,361.75,571.1541119557705
1902,37027,44.6,81884,3779,23742.0,471.57,173.641240961045
1903,37029,41.0,10551,1460,33651.0,240.56,43.86015962753575
1904,37031,48.6,69070,3685,29053.0,506.25,136.43456790123457
1905,37033,45.7,22684,7425,24309.0,424.92,53.38416643132825
1906,37035,41.4,157613,12896,27887.0,398.72,395.2974518459069
1907,37037,46.7,71338,8041,32024.0,682.19,104.57204004749408
1908,37039,51.5,27969,348,22947.0,455.43,61.41229168038996
1909,37041,46.0,14097,4967,27338.0,172.47,81.73595407897025
1910,37043,52.2,10946,228,26318.0,214.75,50.9708963911525
1911,37045,41.8,97282,20386,23432.0,464.25,209.54658050619278
1912,37047,41.9,56068,17089,22271.0,937.29,59.8192661822915
1913,37049,37.0,102491,22169,27714.0,708.96,144.5652787181223
1914,37051,31.3,332861,123259,26713.0,652.32,510.2725656119695
1915,37053,42.8,26363,1461,35901.0,261.85,100.67977849914072
1916,37055,46.5,36222,1086,30728.0,383.42,94.47081529393354
1917,37057,42.5,165381,15232,27077.0,552.68,299.2346384888182
1918,37059,45.2,42257,2094,30029.0,264.11,159.99772821930256
1919,37061,40.5,58967,14006,21302.0,816.22,72.24400284237093
1920,37063,35.4,311848,113682,34059.0,285.98,1090.453877893559
1921,37065,41.7,52648,30332,21874.0,505.34,104.18332211976096
1922,37067,38.4,375195,98362,29380.0,408.15,919.2576258728409
1923,37069,41.4,66362,16594,29127.0,491.68,134.96989912137977
1924,37071,40.1,219271,35824,27099.0,356.03,615.8778754599332
1925,37073,46.5,11548,3859,28354.0,340.45,33.91981201351153
1926,37075,46.2,8509,17,20279.0,292.08,29.132429471377705
1927,37077,42.7,59328,17842,27413.0,531.57,111.60900728032055
1928,37079,40.7,21033,7334,22002.0,265.93,79.09224231940736
1929,37081,37.1,527868,178875,28890.0,645.7,817.5127768313457
1930,37083,43.4,51190,27013,20754.0,724.09,70.69563175848306
1931,37085,34.4,132283,27536,27340.0,594.99,222.32810635472865
1932,37087,47.6,61053,572,27234.0,553.69,110.26567212700246
1933,37089,47.4,114913,4002,29652.0,373.07,308.0199426381108
1934,37091,42.2,24012,14263,21356.0,353.06,68.01110292868067
1935,37093,32.8,53957,18259,26299.0,390.74,138.08926651993653
1936,37095,40.9,5213,1550,20806.0,612.7,8.508242206626408
1937,37097,40.6,175538,21339,30102.0,573.83,305.9059303277974
1938,37099,37.7,42938,956,21959.0,490.76,87.49286820441763
1939,37101,38.4,196870,31423,30254.0,791.3,248.79312523695185
1940,37103,48.5,9594,2923,22170.0,470.71,20.38197616366765
1941,37105,38.6,60481,12273,25799.0,254.96,237.21760276121745
1942,37107,42.7,56756,22205,22957.0,400.59,141.68102049477022
1943,37109,43.3,82919,4125,30413.0,297.94,278.30771296234144
1944,37111,43.9,45227,1628,24450.0,440.61,102.64633122262317
1945,37113,50.1,34813,580,25439.0,515.56,67.52463340833269
1946,37115,44.0,21499,349,25148.0,449.57,47.82125141802167
1947,37117,46.3,22849,9625,22952.0,461.22,49.54034950782707
1948,37119,35.1,1074475,339021,35339.0,523.84,2051.1511148442273
1949,37121,47.0,15004,57,25087.0,221.43,67.75956284153006
1950,37123,43.6,27252,4794,23955.0,491.76,55.41727672035139
1951,37125,44.3,97294,12052,31217.0,697.84,139.42164392984066
1952,37127,41.7,94030,36961,25978.0,540.41,173.9975204011769
1953,37129,39.1,227938,31337,29520.0,191.53,1190.0903252754138
1954,37131,49.6,19946,11246,22203.0,536.59,37.171769880169215
1955,37133,26.4,195069,27291,25209.0,762.74,255.7476990848782
1956,37135,34.8,144836,16562,31605.0,397.96,363.94612523871746
1957,37137,52.4,12701,2341,24135.0,336.54,37.739941760266234
1958,37139,38.6,39514,14449,26855.0,226.88,174.16255289139633
1959,37141,42.7,60399,8612,27265.0,869.8,69.44010117268338
1960,37143,49.8,13430,3217,25800.0,247.09,54.35266502084261
1961,37145,43.7,39345,10329,28355.0,392.32,100.28803017944536
1962,37147,32.5,178433,61924,25313.0,651.98,273.6786404490935
1963,37149,52.7,20557,1005,26725.0,237.79,86.45022919382649
1964,37151,41.7,143118,8619,25976.0,782.52,182.893727955835
1965,37153,40.5,44997,14344,21211.0,473.82,94.96644295302013
1966,37155,36.6,132596,31585,21284.0,949.22,139.68942921556646
1967,37157,44.7,91077,16739,24465.0,565.55,161.04146406153302
1968,37159,40.2,140296,22677,26346.0,511.37,274.3532080489665
1969,37161,45.0,66599,6355,23142.0,564.15,118.0519365416999
1970,37163,40.3,63385,16080,22516.0,944.74,67.09253339543154
1971,37165,39.3,35076,13660,21543.0,318.85,110.00784067743452
1972,37167,42.2,61588,7000,26826.0,395.09,155.88346958920752
1973,37169,46.2,45781,1909,26907.0,448.86,101.99394020407253
1974,37171,44.1,71971,2683,24505.0,532.17,135.2406185993198
1975,37173,41.9,14260,67,21291.0,528.0,27.007575757575758
1976,37175,51.1,33775,1612,26010.0,378.53,89.22674556838297
1977,37177,46.2,4095,1521,19358.0,389.04,10.525909932140653
1978,37179,38.2,231053,26454,34405.0,631.52,365.86806435267295
1979,37181,40.9,44479,22166,22006.0,253.52,175.44572420321867
1980,37183,36.2,1069079,218151,39798.0,835.22,1279.996887047724
1981,37185,48.0,19898,10004,21858.0,428.46,46.44074125939411
